,by,delivery_error,distance_btwn_cones_pix,isPair,lConeNeighbors,masterID1,masterID2,rg,session,subject,trial,type1,type2,x1,x2,y1,y2
61,0.4,0.160300977492454,7.28010988928052,True,0.555555555555556,29,30,-0.2,10,20076R,62,3,3,73,80,164,166
62,0.4,0.121103487393683,16.1245154965971,True,0.6,28,30,-0.4,10,20076R,63,3,3,64,80,164,166
63,0,0.198823124354634,0,False,0.666666666666667,29,29,0,10,20076R,64,3,3,73,73,164,164
64,0,0.163848333350688,0,False,0.5,30,30,0,10,20076R,65,3,3,80,80,166,166
65,,0.163724604040464,7.28010988928052,True,0.555555555555556,29,30,,10,20076R,66,3,3,73,80,164,166
66,0.4,0.157154694505569,16.1245154965971,True,0.6,28,30,-0.6,10,20076R,67,3,3,64,80,164,166
67,0,0.148973884038721,0,False,0.666666666666667,29,29,0,10,20076R,68,3,3,73,73,164,164
68,0,0.142464722876444,0,False,0.666666666666667,29,29,0,10,20076R,69,3,3,73,73,164,164
69,0.2,0.149032636785744,16.1245154965971,True,0.6,28,30,-0.8,10,20076R,70,3,3,64,80,164,166
70,0.2,0.1677294116275,0,False,0.666666666666667,28,28,0,10,20076R,71,3,3,64,64,164,164
71,0.2,0.154161046470485,16.1245154965971,True,0.6,28,30,-0.8,10,20076R,72,3,3,64,80,164,166
0,0,0.175397995049858,20.0997512422418,True,0.636363636363636,20,31,-1,11,20076R,1,2,3,70,50,151,149
1,0,0.213177380197856,10.1980390271856,True,0.8,20,32,0,11,20076R,2,2,3,70,60,151,149
2,0,0.211540405204457,0,False,0.666666666666667,20,20,0,11,20076R,3,2,2,70,70,151,151
3,-0.2,0.234131501018087,0,False,1,32,32,0.8,11,20076R,4,3,3,60,60,149,149
4,-0.2,0.218187278012767,0,False,1,32,32,0.6,11,20076R,5,3,3,60,60,149,149
5,0,0.132054089042342,10.1980390271856,True,0.8,20,32,0,11,20076R,6,2,3,70,60,151,149
6,0,0.210917172870335,10,True,0.8,31,32,0.2,11,20076R,7,3,3,50,60,149,149
7,0,0.189664001660283,0,False,0.666666666666667,20,20,-1,11,20076R,8,2,2,70,70,151,151
8,0,0.160564633628026,0,False,0.666666666666667,20,20,0,11,20076R,9,2,2,70,70,151,151
9,0,0.187794355564668,0,False,0.666666666666667,20,20,0,11,20076R,10,2,2,70,70,151,151
10,,0.177176275135409,10.1980390271856,True,0.8,20,32,,11,20076R,11,2,3,70,60,151,149
11,0.2,0.173436320419341,10,True,0.8,31,32,0.2,11,20076R,12,3,3,50,60,149,149
12,0,0.20602420974939,10,True,0.8,31,32,0.4,11,20076R,13,3,3,50,60,149,149
13,0.4,0.225583844405797,0,False,0.666666666666667,20,20,-0.4,11,20076R,14,2,2,70,70,151,151
14,,0.190655706918129,0,False,0.666666666666667,31,31,,11,20076R,15,3,3,50,50,149,149
15,-0.2,0.213234305368533,0,False,1,32,32,0.8,11,20076R,16,3,3,60,60,149,149
16,0,0.133358186676512,10.1980390271856,True,0.8,20,32,0,11,20076R,17,2,3,70,60,151,149
17,0,0.19787043297006,0,False,0.666666666666667,31,31,0,11,20076R,18,3,3,50,50,149,149
18,0,0.126097391009544,20.0997512422418,True,0.636363636363636,20,31,0,11,20076R,19,2,3,70,50,151,149
19,0.4,0.196379846776923,0,False,0.666666666666667,20,20,-0.2,11,20076R,20,2,2,70,70,151,151
20,0,0.205170372677647,10,True,0.8,31,32,0,11,20076R,21,3,3,50,60,149,149
21,0,0.198307730503655,0,False,0.666666666666667,31,31,-0.4,11,20076R,22,3,3,50,50,149,149
22,0,0.133138210663022,20.0997512422418,True,0.636363636363636,20,31,0,11,20076R,23,2,3,70,50,151,149
23,-0.2,0.192789293479081,0,False,1,32,32,0.6,11,20076R,24,3,3,60,60,149,149
24,0,0.166987560731871,0,False,0.666666666666667,20,20,0,11,20076R,25,2,2,70,70,151,151
25,0.2,0.157852700515592,20.0997512422418,True,0.636363636363636,20,31,-0.8,11,20076R,26,2,3,70,50,151,149
26,0,0.154883703361868,0,False,0.666666666666667,20,20,0,11,20076R,27,2,2,70,70,151,151
27,0,0.209863359595928,10.1980390271856,True,0.8,20,32,0,11,20076R,28,2,3,70,60,151,149
28,-0.2,0.188900196670424,0,False,1,32,32,0.8,11,20076R,29,3,3,60,60,149,149
29,,0.213540083439719,10.1980390271856,True,0.8,20,32,,11,20076R,30,2,3,70,60,151,149
30,0,0.162543202304887,10,True,0.8,31,32,0,11,20076R,31,3,3,50,60,149,149
31,0,0.205056681620505,0,False,0.666666666666667,31,31,0,11,20076R,32,3,3,50,50,149,149
32,0,0.291984720750776,10,True,0.8,31,32,0.4,11,20076R,33,3,3,50,60,149,149
33,0.4,0.211386342661469,20.0997512422418,True,0.636363636363636,20,31,-0.2,11,20076R,34,2,3,70,50,151,149
34,0,0.144195706210317,20.0997512422418,True,0.636363636363636,20,31,0,11,20076R,35,2,3,70,50,151,149
35,0,0.194875700659754,20.0997512422418,True,0.636363636363636,20,31,0,11,20076R,36,2,3,70,50,151,149
36,0,0.184206225073379,20.0997512422418,True,0.636363636363636,20,31,0,11,20076R,37,2,3,70,50,151,149
37,0,0.210370332824135,10,True,0.8,31,32,0.2,11,20076R,38,3,3,50,60,149,149
38,0,0.211216763462658,10,True,0.8,31,32,0.6,11,20076R,39,3,3,50,60,149,149
39,0,0.249395019113368,0,False,0.666666666666667,31,31,0,11,20076R,40,3,3,50,50,149,149
40,0.2,0.209929056572338,0,False,1,32,32,0.6,11,20076R,41,3,3,60,60,149,149
41,0.2,0.116137387806129,0,False,0.666666666666667,20,20,0,11,20076R,42,2,2,70,70,151,151
42,0.2,0.186075960349296,20.0997512422418,True,0.636363636363636,20,31,-0.2,11,20076R,43,2,3,70,50,151,149
43,0,0.26003611928332,10,True,0.8,31,32,0,11,20076R,44,3,3,50,60,149,149
44,0,0.222915951307271,0,False,0.666666666666667,31,31,0,11,20076R,45,3,3,50,50,149,149
45,0,0.190382224174222,0,False,1,32,32,0.4,11,20076R,46,3,3,60,60,149,149
46,0,0.190401634590615,0,False,1,32,32,0.8,11,20076R,47,3,3,60,60,149,149
47,0.4,2.60021226526728,20.0997512422418,True,0.636363636363636,20,31,-0.4,11,20076R,48,2,3,70,50,151,149
48,-0.2,0.214163012444936,10.1980390271856,True,0.8,20,32,0.6,11,20076R,49,2,3,70,60,151,149
49,0.2,0.216764951610791,0,False,0.666666666666667,20,20,0.4,11,20076R,50,2,2,70,70,151,151
50,0,0.169362784102954,10,True,0.8,31,32,0.6,11,20076R,51,3,3,50,60,149,149
51,0,0.18347551027769,10.1980390271856,True,0.8,20,32,0,11,20076R,52,2,3,70,60,151,149
52,0,0.194366713389949,0,False,0.666666666666667,20,20,0.2,11,20076R,53,2,2,70,70,151,151
53,0,0.198134217091351,0,False,0.666666666666667,31,31,0,11,20076R,54,3,3,50,50,149,149
54,0.2,0.218349204363255,10,True,0.8,31,32,0.2,11,20076R,55,3,3,50,60,149,149
55,-0.2,0.195698497336961,0,False,1,32,32,0.6,11,20076R,56,3,3,60,60,149,149
56,-0.2,0.169955943928234,0,False,1,32,32,0.6,11,20076R,57,3,3,60,60,149,149
57,0.2,0.161442313602344,20.0997512422418,True,0.636363636363636,20,31,-0.8,11,20076R,58,2,3,70,50,151,149
58,-0.2,0.141922157307995,10.1980390271856,True,0.8,20,32,0.8,11,20076R,59,2,3,70,60,151,149
59,0.2,0.16063287138152,0,False,0.666666666666667,31,31,0,11,20076R,60,3,3,50,50,149,149
60,0,0.234951021817875,10.1980390271856,True,0.8,20,32,0,11,20076R,61,2,3,70,60,151,149
61,-0.2,0.214649152911184,0,False,1,32,32,0.6,11,20076R,62,3,3,60,60,149,149
62,0.2,0.202296849554297,10.1980390271856,True,0.8,20,32,0.6,11,20076R,63,2,3,70,60,151,149
63,0,0.216310313565168,20.0997512422418,True,0.636363636363636,20,31,0,11,20076R,64,2,3,70,50,151,149
64,0,0.159224663037235,0,False,0.666666666666667,31,31,0,11,20076R,65,3,3,50,50,149,149
65,0,0.190869144922288,0,False,0.666666666666667,31,31,0,11,20076R,66,3,3,50,50,149,149
66,0.2,0.179407184278999,0,False,0.666666666666667,31,31,0,11,20076R,67,3,3,50,50,149,149
67,0,0.177978874606901,10.1980390271856,True,0.8,20,32,0,11,20076R,68,2,3,70,60,151,149
68,0.2,0.190816398894342,0,False,0.666666666666667,20,20,0,11,20076R,69,2,2,70,70,151,151
69,0,0.186876773976136,10,True,0.8,31,32,0,11,20076R,70,3,3,50,60,149,149
70,0,0.154551639218657,0,False,0.666666666666667,31,31,0,11,20076R,71,3,3,50,50,149,149
71,-0.2,0.18644197675984,0,False,1,32,32,0.8,11,20076R,72,3,3,60,60,149,149
0,0.4,0.195224077661409,0,False,0.333333333333333,38,38,-0.6,13,20076R,1,3,3,65,65,186,186
1,0.4,0.217196860364958,0,False,0.666666666666667,36,36,-0.2,13,20076R,2,2,2,69,69,179,179
2,0.4,0.163270736381821,0,False,0.666666666666667,36,36,-0.4,13,20076R,3,2,2,69,69,179,179
3,0.2,0.145218667740544,0,False,0.666666666666667,36,36,0,13,20076R,4,2,2,69,69,179,179
4,0.6,0.162390101914301,0,False,0.666666666666667,36,36,-0.4,13,20076R,5,2,2,69,69,179,179
5,0.4,0.232338875349128,5.65685424949238,True,0.5,37,38,-0.6,13,20076R,6,2,3,61,65,182,186
6,0.6,0.162124030143871,8.54400374531753,True,0.5,36,37,-0.4,13,20076R,7,2,2,69,61,179,182
7,0.6,0.155156170710658,8.54400374531753,True,0.5,36,37,-0.2,13,20076R,8,2,2,69,61,179,182
8,0,0.179571379749285,0,False,0.5,37,37,0,13,20076R,9,2,2,61,61,182,182
9,0.4,0.182404377342624,0,False,0.333333333333333,38,38,-0.4,13,20076R,10,3,3,65,65,186,186
10,,0.180637759808216,8.06225774829855,True,0.5,36,38,,13,20076R,11,2,3,69,65,179,186
11,0.6,0.143147373832716,5.65685424949238,True,0.5,37,38,-0.4,13,20076R,12,2,3,61,65,182,186
12,0.4,0.159889560565656,0,False,0.333333333333333,38,38,-0.6,13,20076R,13,3,3,65,65,186,186
13,0.4,0.203998584114335,0,False,0.333333333333333,38,38,-0.4,13,20076R,14,3,3,65,65,186,186
14,0.2,0.214562166023341,8.06225774829855,True,0.5,36,38,-0.8,13,20076R,15,2,3,69,65,179,186
15,0,0.216096980771182,0,False,0.666666666666667,36,36,0,13,20076R,16,2,2,69,69,179,179
16,0.2,0.17193604180816,0,False,0.5,37,37,0,13,20076R,17,2,2,61,61,182,182
17,0,0.163552620793174,5.65685424949238,True,0.5,37,38,0,13,20076R,18,2,3,61,65,182,186
18,0.4,0.200243822308535,0,False,0.333333333333333,38,38,-0.6,13,20076R,19,3,3,65,65,186,186
19,0.2,0.240537009547259,5.65685424949238,True,0.5,37,38,-0.8,13,20076R,20,2,3,61,65,182,186
20,,0.228056123063473,0,False,0.333333333333333,38,38,,13,20076R,21,3,3,65,65,186,186
21,0.2,0.172392213463464,8.54400374531753,True,0.5,36,37,0,13,20076R,22,2,2,69,61,179,182
22,0.4,0.215806574306819,0,False,0.666666666666667,36,36,-0.2,13,20076R,23,2,2,69,69,179,179
23,0.4,0.193015025519438,0,False,0.333333333333333,38,38,-0.6,13,20076R,24,3,3,65,65,186,186
24,0.4,0.151418189683847,8.54400374531753,True,0.5,36,37,-0.4,13,20076R,25,2,2,69,61,179,182
25,,0.178558864651489,5.65685424949238,True,0.5,37,38,,13,20076R,26,2,3,61,65,182,186
26,,0.178733767470837,0,False,0.666666666666667,36,36,,13,20076R,27,2,2,69,69,179,179
27,0.2,0.189937185160452,5.65685424949238,True,0.5,37,38,-0.2,13,20076R,28,2,3,61,65,182,186
28,,0.173759304254446,0,False,0.666666666666667,36,36,,13,20076R,29,2,2,69,69,179,179
29,0.4,0.201838190711297,8.54400374531753,True,0.5,36,37,-0.2,13,20076R,30,2,2,69,61,179,182
30,0.4,0.160916428700385,0,False,0.5,37,37,-0.4,13,20076R,31,2,2,61,61,182,182
31,0,0.188285557714673,8.54400374531753,True,0.5,36,37,0,13,20076R,32,2,2,69,61,179,182
32,,0.147324707154854,0,False,0.666666666666667,36,36,,13,20076R,33,2,2,69,69,179,179
33,0,0.183331535996139,8.54400374531753,True,0.5,36,37,0,13,20076R,34,2,2,69,61,179,182
34,0,0.195549008342418,8.54400374531753,True,0.5,36,37,0,13,20076R,35,2,2,69,61,179,182
35,0,0.186252953116953,0,False,0.5,37,37,0,13,20076R,36,2,2,61,61,182,182
36,0,0.206914023474059,8.06225774829855,True,0.5,36,38,0,13,20076R,37,2,3,69,65,179,186
37,,0.200609467701976,8.54400374531753,True,0.5,36,37,,13,20076R,38,2,2,69,61,179,182
38,0,0.151851445402111,0,False,0.666666666666667,36,36,0,13,20076R,39,2,2,69,69,179,179
39,0,0.15785531260871,0,False,0.333333333333333,38,38,0,13,20076R,40,3,3,65,65,186,186
40,,0.190391040843522,0,False,0.333333333333333,38,38,,13,20076R,41,3,3,65,65,186,186
41,,0.187413438386849,0,False,0.333333333333333,38,38,,13,20076R,42,3,3,65,65,186,186
42,0.4,0.155988439924803,5.65685424949238,True,0.5,37,38,-0.4,13,20076R,43,2,3,61,65,182,186
43,,0.186578339955345,8.06225774829855,True,0.5,36,38,,13,20076R,44,2,3,69,65,179,186
44,,0.232403808330336,0,False,0.5,37,37,,13,20076R,45,2,2,61,61,182,182
45,,0.147335807095382,0,False,0.5,37,37,,13,20076R,46,2,2,61,61,182,182
46,,0.206985370066824,8.06225774829855,True,0.5,36,38,,13,20076R,47,2,3,69,65,179,186
47,0,0.148430439904933,8.06225774829855,True,0.5,36,38,0,13,20076R,48,2,3,69,65,179,186
48,0,0.14017578176506,5.65685424949238,True,0.5,37,38,0,13,20076R,49,2,3,61,65,182,186
49,,0.161867684254559,8.06225774829855,True,0.5,36,38,,13,20076R,50,2,3,69,65,179,186
50,0,0.195642721366877,0,False,0.5,37,37,0,13,20076R,51,2,2,61,61,182,182
51,0.4,0.200299681567168,8.06225774829855,True,0.5,36,38,-0.4,13,20076R,52,2,3,69,65,179,186
52,0.4,0.176851282925527,8.06225774829855,True,0.5,36,38,0,13,20076R,53,2,3,69,65,179,186
53,0.2,0.204218790717455,0,False,0.5,37,37,0,13,20076R,54,2,2,61,61,182,182
54,0.4,0.216002428052745,8.54400374531753,True,0.5,36,37,0,13,20076R,55,2,2,69,61,179,182
55,,0.250642104233633,0,False,0.666666666666667,36,36,,13,20076R,56,2,2,69,69,179,179
56,0,0.150732285054473,8.54400374531753,True,0.5,36,37,0,13,20076R,57,2,2,69,61,179,182
57,0,0.153354815180565,0,False,0.5,37,37,0,13,20076R,58,2,2,61,61,182,182
58,0,0.300073083645998,0,False,0.333333333333333,38,38,0,13,20076R,59,3,3,65,65,186,186
59,0.2,0.171726800989984,5.65685424949238,True,0.5,37,38,0,13,20076R,60,2,3,61,65,182,186
60,0.6,0.174326121619417,5.65685424949238,True,0.5,37,38,-0.4,13,20076R,61,2,3,61,65,182,186
61,,0.139136844027292,8.06225774829855,True,0.5,36,38,,13,20076R,62,2,3,69,65,179,186
62,0.4,0.19092276177958,8.54400374531753,True,0.5,36,37,-0.6,13,20076R,63,2,2,69,61,179,182
63,0.2,0.170932701882442,0,False,0.333333333333333,38,38,-0.8,13,20076R,64,3,3,65,65,186,186
64,0.2,0.193354326216409,5.65685424949238,True,0.5,37,38,-0.4,13,20076R,65,2,3,61,65,182,186
65,,0.17598678840849,5.65685424949238,True,0.5,37,38,,13,20076R,66,2,3,61,65,182,186
66,,0.200795863607062,8.06225774829855,True,0.5,36,38,,13,20076R,67,2,3,69,65,179,186
67,,0.151320566180183,0,False,0.666666666666667,36,36,,13,20076R,68,2,2,69,69,179,179
68,0.4,0.132873695129353,0,False,0.5,37,37,-0.6,13,20076R,69,2,2,61,61,182,182
69,0,0.166015144316205,0,False,0.5,37,37,0,13,20076R,70,2,2,61,61,182,182
70,0,0.173407451943069,8.54400374531753,True,0.5,36,37,0,13,20076R,71,2,2,69,61,179,182
71,0,,8.06225774829855,True,0.5,36,38,-0.2,13,20076R,72,2,3,69,65,179,186
0,0,0.220319579489865,0,False,0.833333333333333,40,40,0,14,20076R,1,3,3,47,47,176,176
1,0,0.170103764988391,9.8488578017961,True,0.9,39,40,0,14,20076R,2,3,3,38,47,180,176
2,0,0.175321869110364,7.07106781186548,True,0.7,40,41,0,14,20076R,3,3,3,47,52,176,171
3,0,0.196434708507354,7.07106781186548,True,0.7,40,41,0,14,20076R,4,3,3,47,52,176,171
4,0,0.155471823739766,0,False,0.833333333333333,40,40,0,14,20076R,5,3,3,47,47,176,176
5,0,0.182027782029593,0,False,1,39,39,-0.6,14,20076R,6,3,3,38,38,180,180
6,0.2,0.141694762328504,0,False,0.5,41,41,-0.6,14,20076R,7,3,3,52,52,171,171
7,0,0.193287793550873,7.07106781186548,True,0.7,40,41,0,14,20076R,8,3,3,47,52,176,171
8,0,0.193709973663876,16.6433169770932,True,0.7,39,41,-1,14,20076R,9,3,3,38,52,180,171
9,,0.167913401180481,7.07106781186548,True,0.7,40,41,,14,20076R,10,3,3,47,52,176,171
10,0,0.250957640476743,16.6433169770932,True,0.7,39,41,-0.6,14,20076R,11,3,3,38,52,180,171
11,0,0.21358174486315,0,False,0.5,41,41,0,14,20076R,12,3,3,52,52,171,171
12,0,0.153449429559966,0,False,0.5,41,41,0,14,20076R,13,3,3,52,52,171,171
13,0,0.155083712642467,9.8488578017961,True,0.9,39,40,0,14,20076R,14,3,3,38,47,180,176
14,0,0.200827663742008,0,False,0.5,41,41,0,14,20076R,15,3,3,52,52,171,171
15,,0.177653085122165,0,False,0.5,41,41,,14,20076R,16,3,3,52,52,171,171
16,0,0.135890854139251,9.8488578017961,True,0.9,39,40,-0.2,14,20076R,17,3,3,38,47,180,176
17,0,0.174818051372948,9.8488578017961,True,0.9,39,40,0,14,20076R,18,3,3,38,47,180,176
18,0,0.214638187231122,7.07106781186548,True,0.7,40,41,0,14,20076R,19,3,3,47,52,176,171
19,0.2,0.177569768978444,16.6433169770932,True,0.7,39,41,-0.8,14,20076R,20,3,3,38,52,180,171
20,0,0.196401156543812,0,False,0.833333333333333,40,40,0,14,20076R,21,3,3,47,47,176,176
21,0,0.204120952192283,0,False,0.833333333333333,40,40,0,14,20076R,22,3,3,47,47,176,176
22,0,0.244351305046312,9.8488578017961,True,0.9,39,40,-0.2,14,20076R,23,3,3,38,47,180,176
23,0,0.19003813806601,9.8488578017961,True,0.9,39,40,-0.2,14,20076R,24,3,3,38,47,180,176
24,0,0.21150010068717,0,False,1,39,39,-0.8,14,20076R,25,3,3,38,38,180,180
25,0,0.186179194863355,7.07106781186548,True,0.7,40,41,0,14,20076R,26,3,3,47,52,176,171
26,0,0.179297670787727,16.6433169770932,True,0.7,39,41,-1,14,20076R,27,3,3,38,52,180,171
27,0.2,0.172152650683714,16.6433169770932,True,0.7,39,41,-0.8,14,20076R,28,3,3,38,52,180,171
28,,0.171701577758925,0,False,0.833333333333333,40,40,,14,20076R,29,3,3,47,47,176,176
29,,0.29142135812303,9.8488578017961,True,0.9,39,40,,14,20076R,30,3,3,38,47,180,176
30,0,0.207519184069786,0,False,1,39,39,-0.8,14,20076R,31,3,3,38,38,180,180
31,0.2,0.224356145973552,0,False,1,39,39,-0.8,14,20076R,32,3,3,38,38,180,180
32,0,0.230123500966835,0,False,0.5,41,41,0,14,20076R,33,3,3,52,52,171,171
33,0,0.225126184441759,16.6433169770932,True,0.7,39,41,0,14,20076R,34,3,3,38,52,180,171
34,,0.134762133810045,0,False,0.5,41,41,,14,20076R,35,3,3,52,52,171,171
35,,0.321284583157115,0,False,0.833333333333333,40,40,,14,20076R,36,3,3,47,47,176,176
36,0,,16.6433169770932,True,0.7,39,41,-0.8,14,20076R,37,3,3,38,52,180,171
37,,0.214940342918691,0,False,0.833333333333333,40,40,,14,20076R,38,3,3,47,47,176,176
38,0,0.212573767792394,0,False,0.5,41,41,0,14,20076R,39,3,3,52,52,171,171
39,0,2.25643123528171,0,False,0.5,41,41,-0.2,14,20076R,40,3,3,52,52,171,171
40,0,0.230276272635579,16.6433169770932,True,0.7,39,41,-0.8,14,20076R,41,3,3,38,52,180,171
41,0,0.194292488922291,16.6433169770932,True,0.7,39,41,-1,14,20076R,42,3,3,38,52,180,171
42,0,0.184255314259158,0,False,1,39,39,-0.6,14,20076R,43,3,3,38,38,180,180
43,0.2,0.199869714665254,16.6433169770932,True,0.7,39,41,-0.4,14,20076R,44,3,3,38,52,180,171
44,,0.232102697914501,7.07106781186548,True,0.7,40,41,,14,20076R,45,3,3,47,52,176,171
45,0,0.187264008408862,0,False,1,39,39,-0.6,14,20076R,46,3,3,38,38,180,180
46,0,0.149189335212441,16.6433169770932,True,0.7,39,41,-0.8,14,20076R,47,3,3,38,52,180,171
47,0,0.22972646830179,9.8488578017961,True,0.9,39,40,-0.2,14,20076R,48,3,3,38,47,180,176
48,0,0.235462451048173,16.6433169770932,True,0.7,39,41,-0.8,14,20076R,49,3,3,38,52,180,171
49,,0.186978179384712,7.07106781186548,True,0.7,40,41,,14,20076R,50,3,3,47,52,176,171
50,0,0.185182777202937,0,False,0.5,41,41,0,14,20076R,51,3,3,52,52,171,171
51,0,0.235635788872546,9.8488578017961,True,0.9,39,40,0,14,20076R,52,3,3,38,47,180,176
52,0.2,0.190245937881364,0,False,1,39,39,-0.6,14,20076R,53,3,3,38,38,180,180
53,0,0.211773179255049,0,False,0.5,41,41,0,14,20076R,54,3,3,52,52,171,171
54,0,0.220610992398494,9.8488578017961,True,0.9,39,40,-0.8,14,20076R,55,3,3,38,47,180,176
55,0,0.24310099928216,0,False,1,39,39,0,14,20076R,56,3,3,38,38,180,180
56,,0.160822210089812,0,False,0.5,41,41,,14,20076R,57,3,3,52,52,171,171
57,0,0.211577041278156,7.07106781186548,True,0.7,40,41,0,14,20076R,58,3,3,47,52,176,171
58,0,0.211733055189507,0,False,1,39,39,0,14,20076R,59,3,3,38,38,180,180
59,,0.209707354895589,0,False,0.833333333333333,40,40,,14,20076R,60,3,3,47,47,176,176
60,0,0.192067288427925,0,False,0.5,41,41,0,14,20076R,61,3,3,52,52,171,171
61,0,0.225056962085594,7.07106781186548,True,0.7,40,41,0,14,20076R,62,3,3,47,52,176,171
62,0,0.179031770840304,0,False,1,39,39,-0.8,14,20076R,63,3,3,38,38,180,180
63,0,0.204149725890458,7.07106781186548,True,0.7,40,41,0,14,20076R,64,3,3,47,52,176,171
64,0.2,0.205562297366049,9.8488578017961,True,0.9,39,40,0,14,20076R,65,3,3,38,47,180,176
65,0,0.153865585549882,0,False,0.833333333333333,40,40,0,14,20076R,66,3,3,47,47,176,176
66,0.2,,0,False,1,39,39,0,14,20076R,67,3,3,38,38,180,180
67,0.2,,0,False,1,39,39,0,14,20076R,68,3,3,38,38,180,180
68,0.2,,0,False,1,39,39,0,14,20076R,69,3,3,38,38,180,180
69,0,,0,False,0.833333333333333,40,40,0,14,20076R,70,3,3,47,47,176,176
70,0,,0,False,0.833333333333333,40,40,0,14,20076R,71,3,3,47,47,176,176
71,0,,0,False,0.833333333333333,40,40,0.2,14,20076R,72,3,3,47,47,176,176
0,0.2,0.166330100858142,0,False,0.5,42,42,-0.8,15,20076R,1,3,3,84,84,95,95
1,0,0.200955710438169,8.60232526704263,True,0.5,43,44,-0.8,15,20076R,2,3,3,84,91,89,94
2,,0.169363713815973,0,False,0.333333333333333,44,44,,15,20076R,3,3,3,91,91,94,94
3,,0.199940954892989,8.60232526704263,True,0.5,43,44,,15,20076R,4,3,3,84,91,89,94
4,0.4,0.196364854358572,7.07106781186548,True,0.444444444444444,42,44,-0.6,15,20076R,5,3,3,84,91,95,94
5,0.4,0.172664871051454,0,False,0.5,42,42,-0.4,15,20076R,6,3,3,84,84,95,95
6,0.2,0.153901586395866,0,False,0.5,42,42,0,15,20076R,7,3,3,84,84,95,95
7,0.2,0.158685771946103,7.07106781186548,True,0.444444444444444,42,44,0,15,20076R,8,3,3,84,91,95,94
8,0.2,0.23091951255834,0,False,0.5,42,42,-0.8,15,20076R,9,3,3,84,84,95,95
9,0.4,0.167963848240591,6,True,0.666666666666667,42,43,-0.6,15,20076R,10,3,3,84,84,95,89
10,0.2,0.224743181889701,6,True,0.666666666666667,42,43,-0.8,15,20076R,11,3,3,84,84,95,89
11,0.2,0.191339950021361,0,False,0.666666666666667,43,43,-0.8,15,20076R,12,3,3,84,84,89,89
12,0.4,0.145367187982298,8.60232526704263,True,0.5,43,44,-0.6,15,20076R,13,3,3,84,91,89,94
13,0.4,0.157866793882266,7.07106781186548,True,0.444444444444444,42,44,-0.6,15,20076R,14,3,3,84,91,95,94
14,,0.166020256436202,0,False,0.333333333333333,44,44,,15,20076R,15,3,3,91,91,94,94
15,0.2,0.217482623114123,0,False,0.666666666666667,43,43,-0.8,15,20076R,16,3,3,84,84,89,89
16,0.4,0.194196290515959,0,False,0.666666666666667,43,43,-0.6,15,20076R,17,3,3,84,84,89,89
17,0.2,0.203995672362805,6,True,0.666666666666667,42,43,-0.4,15,20076R,18,3,3,84,84,95,89
18,,0.161950360660359,0,False,0.333333333333333,44,44,,15,20076R,19,3,3,91,91,94,94
19,0.6,0.185965469458446,0,False,0.666666666666667,43,43,-0.2,15,20076R,20,3,3,84,84,89,89
20,0.4,0.263212910689445,0,False,0.5,42,42,-0.6,15,20076R,21,3,3,84,84,95,95
21,0.4,0.17489463006958,8.60232526704263,True,0.5,43,44,-0.6,15,20076R,22,3,3,84,91,89,94
22,0.4,0.28921266214798,8.60232526704263,True,0.5,43,44,-0.6,15,20076R,23,3,3,84,91,89,94
23,,0.245227190397242,0,False,0.333333333333333,44,44,,15,20076R,24,3,3,91,91,94,94
24,,0.304044504839572,0,False,0.333333333333333,44,44,,15,20076R,25,3,3,91,91,94,94
25,0.2,0.157416979837815,6,True,0.666666666666667,42,43,-0.4,15,20076R,26,3,3,84,84,95,89
26,0.4,0.24754237616438,8.60232526704263,True,0.5,43,44,-0.6,15,20076R,27,3,3,84,91,89,94
27,0.2,0.193559334215774,6,True,0.666666666666667,42,43,-0.6,15,20076R,28,3,3,84,84,95,89
28,0.2,0.214682779790272,0,False,0.666666666666667,43,43,-0.2,15,20076R,29,3,3,84,84,89,89
29,0.2,0.176847813125071,7.07106781186548,True,0.444444444444444,42,44,-0.6,15,20076R,30,3,3,84,91,95,94
30,,0.143203568340753,0,False,0.333333333333333,44,44,,15,20076R,31,3,3,91,91,94,94
31,0.2,0.20281137086461,0,False,0.666666666666667,43,43,-0.8,15,20076R,32,3,3,84,84,89,89
32,0.2,0.107883861661991,8.60232526704263,True,0.5,43,44,-0.8,15,20076R,33,3,3,84,91,89,94
33,0,0.207638729854596,7.07106781186548,True,0.444444444444444,42,44,-1,15,20076R,34,3,3,84,91,95,94
34,0,0.156736175277882,8.60232526704263,True,0.5,43,44,-1,15,20076R,35,3,3,84,91,89,94
35,0.2,0.278167975393022,6,True,0.666666666666667,42,43,-0.8,15,20076R,36,3,3,84,84,95,89
36,0.2,0.195590478225865,0,False,0.666666666666667,43,43,-0.2,15,20076R,37,3,3,84,84,89,89
37,0.2,0.17571254563442,0,False,0.333333333333333,44,44,-0.2,15,20076R,38,3,3,91,91,94,94
38,,0.216881733228751,0,False,0.333333333333333,44,44,,15,20076R,39,3,3,91,91,94,94
39,0,0.195436619332658,0,False,0.333333333333333,44,44,0,15,20076R,40,3,3,91,91,94,94
40,0.2,0.206161967600732,8.60232526704263,True,0.5,43,44,-0.2,15,20076R,41,3,3,84,91,89,94
41,0.2,0.189828043500979,0,False,0.666666666666667,43,43,0,15,20076R,42,3,3,84,84,89,89
42,,0.311594812855728,0,False,0.333333333333333,44,44,,15,20076R,43,3,3,91,91,94,94
